iso_o,iso_o_num,iso_d,iso_d_num,contig,dist,distcap
LBR,C430,PLW,C585,0,15886.59,15886.59
BGD,C050,PLW,C585,0,5042.666,5042.666
GRL,C304,PLW,C585,0,12057.04,12057.04
BLR,C112,PLW,C585,0,10449.81,10449.81
PHL,C608,PLW,C585,0,1683.642,1683.642
CZE,C203,PLW,C585,0,11435.75,11435.75
ZAR,,PLW,C585,0,13295.88,13295.88
SEN,C686,PLW,C585,0,16087.48,16087.48
MEX,C484,PLW,C585,0,13444.63,13444.63
CYM,C136,PLW,C585,0,15109.73,15109.73
YEM,C887,PLW,C585,0,9827.352,9827.352
AND,C020,PLW,C585,0,12727.14,12727.14
LBN,C422,PLW,C585,0,10383.58,10383.58
PCN,C612,PLW,C585,0,10907.15,10907.15
LCA,C662,PLW,C585,0,17107.24,17107.24
UZB,C860,PLW,C585,0,7419.794,7419.794
REU,C638,PLW,C585,0,9178.455,9178.455
TWN,C158,PLW,C585,0,2408.003,2408.003
KEN,C404,PLW,C585,0,10879.54,10879.54
NGA,C566,PLW,C585,0,14383.33,13909.09
GUF,C254,PLW,C585,0,18472.73,18472.73
HRV,C191,PLW,C585,0,11553.34,11553.34
UKR,C804,PLW,C585,0,10363.62,10363.62
SWE,C752,PLW,C585,0,10752.79,10752.79
ABW,C533,PLW,C585,0,16527.85,16527.85
MKD,C807,PLW,C585,0,11319.1,11319.1
MNG,C496,PLW,C585,0,5214.53,5214.53
BEL,C056,PLW,C585,0,11992.08,11992.08
LKA,C144,PLW,C585,0,6028.156,6028.156
SVN,C705,PLW,C585,0,11641.3,11641.3
VUT,C548,PLW,C585,0,4648.379,4648.379
CXR,C162,PLW,C585,0,3750.147,3750.147
ESH,C732,PLW,C585,0,14849.27,14849.27
TUR,C792,PLW,C585,0,10761.92,10472.87
SUR,C740,PLW,C585,0,18211.06,18211.06
CAF,C140,PLW,C585,0,12792.87,12792.87
TZA,C834,PLW,C585,0,10682.54,11064.98
QAT,C634,PLW,C585,0,8962.811,8962.811
ESP,C724,PLW,C585,0,13210.83,13210.83
GAB,C266,PLW,C585,0,13876.55,13876.55
NZL,C554,PLW,C585,0,7023.193,7023.193
EST,C233,PLW,C585,0,10402.96,10402.96
KAZ,C398,PLW,C585,0,6858.702,7519.936
THA,C764,PLW,C585,0,3782.226,3782.226
CUB,C192,PLW,C585,0,14779.71,14779.71
PRI,C630,PLW,C585,0,16379.9,16379.9
FIN,C246,PLW,C585,0,10361.74,10361.74
AZE,C031,PLW,C585,0,9032.327,9032.327
MDA,C498,PLW,C585,0,10586,10586
SAU,C682,PLW,C585,0,9447.662,9447.662
URY,C858,PLW,C585,0,16776.17,16776.17
POL,C616,PLW,C585,0,10919.33,10919.33
PAL,,PLW,C585,0,10531.99,10531.99
NCL,C540,PLW,C585,0,4795.643,4795.643
ANT,C530,PLW,C585,0,16658.47,16658.47
CYP,C196,PLW,C585,0,10547.5,10547.5
MDV,C462,PLW,C585,0,6761.613,6761.613
BRA,C076,PLW,C585,0,18227.26,19058.27
DZA,C012,PLW,C585,0,12988.61,12988.61
LUX,C442,PLW,C585,0,11969.94,11969.94
IRN,C364,PLW,C585,0,8915.089,8915.089
HKG,C344,PLW,C585,0,2741.091,2741.091
TCD,C148,PLW,C585,0,12997.22,12997.22
ISL,C352,PLW,C585,0,11837.06,11837.06
PAN,C591,PLW,C585,0,15851.69,15851.69
GLP,C312,PLW,C585,0,16881.47,16881.47
CPV,C132,PLW,C585,0,16564.83,16564.83
PRK,C408,PLW,C585,0,3630.774,3630.774
DOM,C214,PLW,C585,0,16114.07,16114.07
TJK,C762,PLW,C585,0,7397.283,7397.283
PYF,C258,PLW,C585,0,8790.465,8790.465
BLZ,C084,PLW,C585,0,14545.01,14545.01
VCT,C670,PLW,C585,0,17163.04,17163.04
KWT,C414,PLW,C585,0,9278.308,9278.308
NOR,C578,PLW,C585,0,11078.09,11078.09
RWA,C646,PLW,C585,0,11635.51,11635.51
SYR,C760,PLW,C585,0,10316.99,10316.99
CMR,C120,PLW,C585,0,13578.44,13578.44
NIC,C558,PLW,C585,0,15029.4,15029.4
MUS,C480,PLW,C585,0,8955.418,8955.418
BRN,C096,PLW,C585,0,2175.93,2175.93
WSM,C882,PLW,C585,0,4741.456,4741.456
TON,C776,PLW,C585,0,6341.161,6341.161
AUS,C036,PLW,C585,0,4913.447,4987.858
TKL,C772,PLW,C585,0,6207.302,6207.302
SDN,C729,PLW,C585,0,11065.1,11065.1
ITA,C380,PLW,C585,0,11999.44,11999.44
ARM,C051,PLW,C585,0,9489.721,9489.721
GIN,C324,PLW,C585,0,16234.67,16234.67
BEN,C204,PLW,C585,0,14486.19,14454.85
PLW,C585,PLW,C585,0,8.300385,8.300385
LAO,C418,PLW,C585,0,3648.641,3648.641
MTQ,C474,PLW,C585,0,17048.59,17048.59
ZWE,C716,PLW,C585,0,11683.86,11683.86
ECU,C218,PLW,C585,0,16289.13,16289.13
BFA,C854,PLW,C585,0,14711.73,14711.73
BHS,C044,PLW,C585,0,15044.25,15044.25
KNA,C659,PLW,C585,0,16704.28,16704.28
VNM,C704,PLW,C585,0,3433.481,3433.481
YUG,,PLW,C585,0,11274.32,11274.32
GHA,C288,PLW,C585,0,14806.59,14806.59
OMN,C512,PLW,C585,0,8251.708,8251.708
DJI,C262,PLW,C585,0,9997.422,9997.422
TKM,C795,PLW,C585,0,8297.482,8297.482
COK,C184,PLW,C585,0,7847.772,7847.772
BOL,C068,PLW,C585,0,17367.99,17531.67
GRD,C308,PLW,C585,0,17226.2,17226.2
BRB,C052,PLW,C585,0,17276.64,17276.64
GEO,C268,PLW,C585,0,9447.05,9447.05
SPM,C666,PLW,C585,0,13931.76,13931.76
PRT,C620,PLW,C585,0,13677.37,13677.37
BHR,C048,PLW,C585,0,9045.835,9045.835
MNP,C580,PLW,C585,0,1508.696,1508.696
GUY,C328,PLW,C585,0,17927.92,17927.92
JAM,C388,PLW,C585,0,15590.51,15590.51
ETH,C231,PLW,C585,0,10504.3,10504.3
PAK,C586,PLW,C585,0,6921.726,6921.726
SVK,C703,PLW,C585,0,11356.15,11356.15
TGO,C768,PLW,C585,0,14617.57,14617.57
MSR,C500,PLW,C585,0,16788.08,16788.08
NLD,C528,PLW,C585,0,11859.78,11859.78
HTI,C332,PLW,C585,0,15914.99,15914.99
COG,C178,PLW,C585,0,13302.46,13302.46
MOZ,C508,PLW,C585,0,11560.9,11560.9
NPL,C524,PLW,C585,0,5641.706,5641.706
CRI,C188,PLW,C585,0,15346.43,15346.43
NIU,C570,PLW,C585,0,6764.7,6764.7
EGY,C818,PLW,C585,0,10865.08,10865.08
AIA,C660,PLW,C585,0,16598.35,16598.35
DNK,C208,PLW,C585,0,11237.28,11237.28
TUV,C798,PLW,C585,0,5264.324,5264.324
ROM,,PLW,C585,0,10873.31,10873.31
MLT,C470,PLW,C585,0,12136.25,12136.25
COL,C170,PLW,C585,0,16491.96,16491.96
BIH,C070,PLW,C585,0,11467.85,11467.85
GNB,C624,PLW,C585,0,16097.57,16097.57
TUN,C788,PLW,C585,0,12436.92,12436.92
VGB,C092,PLW,C585,0,16479.54,16479.54
RUS,C643,PLW,C585,0,9764.49,9764.49
GBR,C826,PLW,C585,0,12188.67,12188.67
MHL,C584,PLW,C585,0,4052.838,4052.838
ARE,C784,PLW,C585,0,8676.9,8676.9
FSM,C583,PLW,C585,0,2624.893,2624.893
FRA,C250,PLW,C585,0,12240.69,12240.69
HND,C340,PLW,C585,0,14846.78,14846.78
NRU,C520,PLW,C585,0,3705.328,3705.328
LVA,C428,PLW,C585,0,10536.65,10536.65
ISR,C376,PLW,C585,0,10489.47,10489.47
DMA,C212,PLW,C585,0,16966.6,16966.6
VEN,C862,PLW,C585,0,16934.32,16934.32
JOR,C400,PLW,C585,0,10384.27,10384.27
LTU,C440,PLW,C585,0,10553.83,10553.83
MAC,C446,PLW,C585,0,2791.814,2791.814
CHE,C756,PLW,C585,0,12058.17,12058.17
DEU,C276,PLW,C585,0,11802.05,11366.3
TMP,,PLW,C585,0,2026.948,2026.948
IND,C356,PLW,C585,0,6440.243,6440.243
KHM,C116,PLW,C585,0,3278.504,3278.504
FJI,C242,PLW,C585,0,5595.948,5595.948
AFG,C004,PLW,C585,0,7294.72,7294.72
CAN,C124,PLW,C585,0,13413.57,13435.73
USA,C840,PLW,C585,0,13939.87,13950.49
STP,C678,PLW,C585,0,14176.41,14176.41
WLF,C876,PLW,C585,0,5914.607,5914.607
SLE,C694,PLW,C585,0,16047.36,16047.36
SLB,C090,PLW,C585,0,3386.661,3386.661
MRT,C478,PLW,C585,0,15723.4,15723.4
MDG,C450,PLW,C585,0,9965.168,9965.168
AGO,C024,PLW,C585,0,13562.46,13562.46
IRL,C372,PLW,C585,0,12339.13,12339.13
SOM,C706,PLW,C585,0,9892.434,9892.434
GMB,C270,PLW,C585,0,16092.19,16092.19
MYS,C458,PLW,C585,0,3662.24,3662.24
LSO,C426,PLW,C585,0,12062.75,12062.75
CCK,C166,PLW,C585,0,4713.558,4713.558
IDN,C360,PLW,C585,0,3424.769,3424.769
GIB,C292,PLW,C585,0,13630.88,13630.88
BMU,C060,PLW,C585,0,15171.38,15171.38
ARG,C032,PLW,C585,0,16713.68,16713.68
ERI,C232,PLW,C585,0,10397.14,10397.14
ALB,C008,PLW,C585,0,11474.01,11474.01
ZMB,C894,PLW,C585,0,11966.59,11966.59
NER,C562,PLW,C585,0,14284.31,14284.31
PNG,C598,PLW,C585,0,2339.279,2339.279
BWA,C072,PLW,C585,0,12230.79,12230.79
KGZ,C417,PLW,C585,0,7030.06,7030.06
MWI,C454,PLW,C585,0,11359.36,11359.36
CHN,C156,PLW,C585,0,4048.299,4048.299
NAM,C516,PLW,C585,0,13138.82,13138.82
SHN,C654,PLW,C585,0,15597.46,15597.46
GNQ,C226,PLW,C585,0,13876.43,13876.43
FLK,C238,PLW,C585,0,14967.81,14967.81
BGR,C100,PLW,C585,0,11151.8,11151.8
MLI,C466,PLW,C585,0,15323.53,15323.53
KOR,C410,PLW,C585,0,3441.621,3441.621
TCA,C796,PLW,C585,0,15779.37,15779.37
SLV,C222,PLW,C585,0,14674.72,14674.72
HUN,C348,PLW,C585,0,11259.74,11259.74
COM,C174,PLW,C585,0,10313.15,10313.15
TTO,C780,PLW,C585,0,17361.56,17361.56
GRC,C300,PLW,C585,0,11290.03,11290.03
PER,C604,PLW,C585,0,16536.47,16536.47
CIV,C384,PLW,C585,0,15214.91,15297.47
FRO,C234,PLW,C585,0,11629.72,11629.72
AUT,C040,PLW,C585,0,11407.04,11407.04
GTM,C320,PLW,C585,0,14498.42,14498.42
SGP,C702,PLW,C585,0,3464.057,3464.057
KIR,C296,PLW,C585,0,4339.479,4339.479
LBY,C434,PLW,C585,0,12401.3,12401.3
MAR,C504,PLW,C585,0,13887.11,13887.11
UGA,C800,PLW,C585,0,11325.54,11325.54
MMR,C104,PLW,C585,0,4292.395,4292.395
SWZ,C748,PLW,C585,0,11706.54,11706.54
ATG,C028,PLW,C585,0,16772.25,16772.25
PRY,C600,PLW,C585,0,17658.26,17658.26
BTN,C064,PLW,C585,0,5215.471,5215.471
CHL,C152,PLW,C585,0,16137.89,16137.89
KWT,C414,PNG,C598,0,11412.42,11412.42
SLV,C222,PNG,C598,0,13892.13,13892.13
YEM,C887,PNG,C598,0,11666.77,11666.77
LBR,C430,PNG,C598,0,17571.02,17571.02
ESP,C724,PNG,C598,0,15548.85,15548.85
JPN,C392,PNG,C598,0,5086.215,5086.215
TZA,C834,PNG,C598,0,11826.25,12227.02
ZAF,C710,PNG,C598,0,12773.62,12349.63
GBR,C826,PNG,C598,0,14493.51,14493.51
MUS,C480,PNG,C598,0,9614.307,9614.307
QAT,C634,PNG,C598,0,11023.53,11023.53
SAU,C682,PNG,C598,0,11496.14,11496.14
COL,C170,PNG,C598,0,15346.31,15346.31
LTU,C440,PNG,C598,0,12887.71,12887.71
HRV,C191,PNG,C598,0,13890.73,13890.73
CAF,C140,PNG,C598,0,14320.56,14320.56
BRB,C052,PNG,C598,0,17090.31,17090.31
TWN,C158,PNG,C598,0,4744.863,4744.863
COK,C184,PNG,C598,0,5820.519,5820.519
ESH,C732,PNG,C598,0,17179.39,17179.39
BRA,C076,PNG,C598,0,16064.84,16768.98
CYM,C136,PNG,C598,0,14710.61,14710.61
WSM,C882,PNG,C598,0,2725.958,2725.958
URY,C858,PNG,C598,0,14515.81,14515.81
PLW,C585,PNG,C598,0,2339.279,2339.279
SEN,C686,PNG,C598,0,18260.4,18260.4
ZAR,,PNG,C598,0,14473.82,14473.82
TGO,C768,PNG,C598,0,16242.72,16242.72
BLR,C112,PNG,C598,0,12786.62,12786.62
AZE,C031,PNG,C598,0,11310.84,11310.84
LAO,C418,PNG,C598,0,5765.885,5765.885
VUT,C548,PNG,C598,0,2465.622,2465.622
DJI,C262,PNG,C598,0,11736.34,11736.34
GHA,C288,PNG,C598,0,16407.94,16407.94
RWA,C646,PNG,C598,0,12941.51,12941.51
TCD,C148,PNG,C598,0,14799.15,14799.15
PAL,,PNG,C598,0,12713.82,12713.82
GUF,C254,PNG,C598,0,17827.65,17827.65
MNG,C496,PNG,C598,0,7515.946,7515.946
LVA,C428,PNG,C598,0,12861.55,12861.55
EST,C233,PNG,C598,0,12715.98,12715.98
PCN,C612,PNG,C598,0,8850.475,8850.475
PHL,C608,PNG,C598,0,3941.071,3941.071
CHE,C756,PNG,C598,0,14395.83,14395.83
TJK,C762,PNG,C598,0,9674.764,9674.764
MDA,C498,PNG,C598,0,12918.21,12918.21
CMR,C120,PNG,C598,0,15089.38,15089.38
FIN,C246,PNG,C598,0,12670.74,12670.74
MSR,C500,PNG,C598,0,16758.77,16758.77
BHS,C044,PNG,C598,0,15030.22,15030.22
VNM,C704,PNG,C598,0,5645.951,5645.951
SVK,C703,PNG,C598,0,13695.38,13695.38
VCT,C670,PNG,C598,0,16914.78,16914.78
CAN,C124,PNG,C598,0,14162.04,14324.55
KEN,C404,PNG,C598,0,12216.51,12216.51
ISR,C376,PNG,C598,0,12679.02,12679.02
MTQ,C474,PNG,C598,0,16914.83,16914.83
AND,C020,PNG,C598,0,15066.21,15066.21
HKG,C344,PNG,C598,0,5043.271,5043.271
NRU,C520,PNG,C598,0,2409.31,2409.31
SUR,C740,PNG,C598,0,17536.41,17536.41
NAM,C516,PNG,C598,0,13521.34,13521.34
AIA,C660,PNG,C598,0,16636.75,16636.75
GLP,C312,PNG,C598,0,16823.08,16823.08
STP,C678,PNG,C598,0,15527.33,15527.33
LKA,C144,PNG,C598,0,7676.995,7676.995
PRK,C408,PNG,C598,0,5832.44,5832.44
DOM,C214,PNG,C598,0,15933.77,15933.77
LUX,C442,PNG,C598,0,14299.64,14299.64
DZA,C012,PNG,C598,0,15315.48,15315.48
COM,C174,PNG,C598,0,11286.96,11286.96
SWE,C752,PNG,C598,0,13056.27,13056.27
BWA,C072,PNG,C598,0,12605.66,12605.66
GRL,C304,PNG,C598,0,13769.35,13769.35
BOL,C068,PNG,C598,0,15189.61,15266.36
MEX,C484,PNG,C598,0,12844.41,12844.41
ANT,C530,PNG,C598,0,16084.72,16084.72
GIN,C324,PNG,C598,0,18149.66,18149.66
BEL,C056,PNG,C598,0,14313.37,14313.37
AFG,C004,PNG,C598,0,9528.009,9528.009
MHL,C584,PNG,C598,0,3250.391,3250.391
PAK,C586,PNG,C598,0,9153.438,9153.438
BMU,C060,PNG,C598,0,15886.12,15886.12
POL,C616,PNG,C598,0,13256.3,13256.3
CZE,C203,PNG,C598,0,13772.91,13772.91
ZMB,C894,PNG,C598,0,12743.47,12743.47
JAM,C388,PNG,C598,0,15204.97,15204.97
PER,C604,PNG,C598,0,14589.53,14589.53
OMN,C512,PNG,C598,0,10286.13,10286.13
DNK,C208,PNG,C598,0,13552.21,13552.21
IRQ,C368,PNG,C598,0,11771.09,11771.09
KAZ,C398,PNG,C598,0,9181.396,9859.199
SYR,C760,PNG,C598,0,12524.4,12524.4
PYF,C258,PNG,C598,0,6881.938,6881.938
LBN,C422,PNG,C598,0,12597.19,12597.19
TUN,C788,PNG,C598,0,14744.97,14744.97
NZL,C554,PNG,C598,0,4698.91,4698.91
PRI,C630,PNG,C598,0,16314.79,16314.79
NGA,C566,PNG,C598,0,16014.75,15637.39
SOM,C706,PNG,C598,0,11345.66,11345.66
TKM,C795,PNG,C598,0,10555.19,10555.19
NOR,C578,PNG,C598,0,13360.59,13360.59
LCA,C662,PNG,C598,0,16933.16,16933.16
GMB,C270,PNG,C598,0,18209.67,18209.67
JOR,C400,PNG,C598,0,12569.99,12569.99
NLD,C528,PNG,C598,0,14175.06,14175.06
ECU,C218,PNG,C598,0,14865.75,14865.75
BHR,C048,PNG,C598,0,11124.38,11124.38
KOR,C410,PNG,C598,0,5635.596,5635.596
NCL,C540,PNG,C598,0,2505.433,2505.433
ETH,C231,PNG,C598,0,12171.82,12171.82
ARE,C784,PNG,C598,0,10723.96,10723.96
MDV,C462,PNG,C598,0,8307.143,8307.143
FRA,C250,PNG,C598,0,14565.84,14565.84
FJI,C242,PNG,C598,0,3510.644,3510.644
AGO,C024,PNG,C598,0,14529.4,14529.4
GUY,C328,PNG,C598,0,17232.32,17232.32
GIB,C292,PNG,C598,0,15969.49,15969.49
MLT,C470,PNG,C598,0,14424.06,14424.06
NPL,C524,PNG,C598,0,7832.195,7832.195
MKD,C807,PNG,C598,0,13636.63,13636.63
TON,C776,PNG,C598,0,4231.061,4231.061
BRN,C096,PNG,C598,0,3910.928,3910.928
MWI,C454,PNG,C598,0,12220.75,12220.75
NFK,C574,PNG,C598,0,3076.19,3076.19
EGY,C818,PNG,C598,0,13030,13030
BGD,C050,PNG,C598,0,7190.7,7190.7
FSM,C583,PNG,C598,0,2205.141,2205.141
PAN,C591,PNG,C598,0,14916.1,14916.1
THA,C764,PNG,C598,0,5761.263,5761.263
MDG,C450,PNG,C598,0,10671.98,10671.98
GEO,C268,PNG,C598,0,11738.27,11738.27
COG,C178,PNG,C598,0,14483,14483
GRD,C308,PNG,C598,0,16868.15,16868.15
IND,C356,PNG,C598,0,8612.271,8612.271
ABW,C533,PNG,C598,0,15957.22,15957.22
CYP,C196,PNG,C598,0,12781.17,12781.17
CUB,C192,PNG,C598,0,14558.67,14558.67
KHM,C116,PNG,C598,0,5225.605,5225.605
ITA,C380,PNG,C598,0,14329.81,14329.81
SVN,C705,PNG,C598,0,13979.74,13979.74
TUV,C798,PNG,C598,0,3527.43,3527.43
CCK,C166,PNG,C598,0,5496.182,5496.182
ARM,C051,PNG,C598,0,11767.51,11767.51
BEN,C204,PNG,C598,0,16118.2,16090.41
HND,C340,PNG,C598,0,14102.38,14102.38
BIH,C070,PNG,C598,0,13798.1,13798.1
RUS,C643,PNG,C598,0,12100.54,12100.54
HTI,C332,PNG,C598,0,15666.74,15666.74
ATG,C028,PNG,C598,0,16789.7,16789.7
SMR,C674,PNG,C598,0,14227.71,14227.71
SGP,C702,PNG,C598,0,4943.18,4943.18
MYS,C458,PNG,C598,0,5228.757,5228.757
YUG,,PNG,C598,0,13605.84,13605.84
UZB,C860,PNG,C598,0,9720.042,9720.042
CHN,C156,PNG,C598,0,6343.974,6343.974
NIU,C570,PNG,C598,0,4741.26,4741.26
MOZ,C508,PNG,C598,0,11932.69,11932.69
ROM,,PNG,C598,0,13197.55,13197.55
FRO,C234,PNG,C598,0,13817.17,13817.17
MNP,C580,PNG,C598,0,2753.219,2753.219
UGA,C800,PNG,C598,0,12714.27,12714.27
KNA,C659,PNG,C598,0,16694.33,16694.33
GAB,C266,PNG,C598,0,15240.72,15240.72
BFA,C854,PNG,C598,0,16609.73,16609.73
SDN,C729,PNG,C598,0,12918.99,12918.99
MRT,C478,PNG,C598,0,17969.76,17969.76
MAC,C446,PNG,C598,0,5089.586,5089.586
VGB,C092,PNG,C598,0,16471.2,16471.2
IRN,C364,PNG,C598,0,11142.46,11142.46
TMP,,PNG,C598,0,2369.158,2369.158
TCA,C796,PNG,C598,0,15734.61,15734.61
HUN,C348,PNG,C598,0,13598.13,13598.13
FLK,C238,PNG,C598,0,12813.58,12813.58
CPV,C132,PNG,C598,0,18848.79,18848.79
DMA,C212,PNG,C598,0,16872.25,16872.25
AUS,C036,PNG,C598,0,2745.258,2878.813
NIC,C558,PNG,C598,0,14195.42,14195.42
KGZ,C417,PNG,C598,0,9347.986,9347.986
TTO,C780,PNG,C598,0,16894.59,16894.59
SPM,C666,PNG,C598,0,15346.12,15346.12
IDN,C360,PNG,C598,1,4464.312,4464.312
REU,C638,PNG,C598,0,9811.218,9811.218
UKR,C804,PNG,C598,0,12702.27,12702.27
MMR,C104,PNG,C598,0,6324.313,6324.313
ALB,C008,PNG,C598,0,13790.3,13790.3
LBY,C434,PNG,C598,0,14661.06,14661.06
WLF,C876,PNG,C598,0,4020.971,4020.971
NER,C562,PNG,C598,0,16197.43,16197.43
CHL,C152,PNG,C598,0,13798.95,13798.95
ZWE,C716,PNG,C598,0,12379.18,12379.18
MLI,C466,PNG,C598,0,17292.63,17292.63
GNB,C624,PNG,C598,0,18131.12,18131.12
VEN,C862,PNG,C598,0,16302.01,16302.01
GRC,C300,PNG,C598,0,13573.55,13573.55
LSO,C426,PNG,C598,0,12259.04,12259.04
PRT,C620,PNG,C598,0,16010.45,16010.45
ERI,C232,PNG,C598,0,12237.72,12237.72
BDI,C108,PNG,C598,0,12989.94,12989.94
SHN,C654,PNG,C598,0,15913.83,15913.83
ARG,C032,PNG,C598,0,14425.68,14425.68
AUT,C040,PNG,C598,0,13746.31,13746.31
CRI,C188,PNG,C598,0,14424.88,14424.88
IRL,C372,PNG,C598,0,14603.93,14603.93
KIR,C296,PNG,C598,0,3129.586,3129.586
USA,C840,PNG,C598,0,14704.44,14570.26
PNG,C598,PNG,C598,0,255.8876,255.8876
SLE,C694,PNG,C598,0,17876.66,17876.66
GNQ,C226,PNG,C598,0,15384.71,15384.71
CIV,C384,PNG,C598,0,16815.3,16979.04
BGR,C100,PNG,C598,0,13470.43,13470.43
TUR,C792,PNG,C598,0,13061.8,12758.31
MAR,C504,PNG,C598,0,16224.14,16224.14
SYC,C690,PNG,C598,0,10112.42,10112.42
DEU,C276,PNG,C598,0,14126.12,13696.35
SWZ,C748,PNG,C598,0,12054.07,12054.07
BTN,C064,PNG,C598,0,7425.141,7425.141
SLB,C090,PNG,C598,0,1408.743,1408.743
TKL,C772,PNG,C598,0,4488.851,4488.851
CXR,C162,PNG,C598,0,4536.349,4536.349
BLZ,C084,PNG,C598,0,13937.52,13937.52
GTM,C320,PNG,C598,0,13750.24,13750.24
PRY,C600,PNG,C598,0,15324.55,15324.55
ISL,C352,PNG,C598,0,13890.71,13890.71
MSR,C500,POL,C616,0,8097.459,8097.459
RWA,C646,POL,C616,0,6090.479,6090.479
TKM,C795,POL,C616,0,3289.842,3289.842
GHA,C288,POL,C616,0,5551.629,5551.629
MUS,C480,POL,C616,0,8801.968,8801.968
DJI,C262,POL,C616,0,4941.943,4941.943
JAM,C388,POL,C616,0,8960.777,8960.777
SUR,C740,POL,C616,0,8564.843,8564.843
NOR,C578,POL,C616,0,1062.053,1062.053
TCD,C148,POL,C616,0,4493.793,4493.793
NRU,C520,POL,C616,0,13462.39,13462.39
COK,C184,POL,C616,0,16577.38,16577.38
BLR,C112,POL,C616,1,469.7038,469.7038
DNK,C208,POL,C616,0,668.9079,668.9079
CMR,C120,POL,C616,0,5457.721,5457.721
PLW,C585,POL,C616,0,10919.33,10919.33
YEM,C887,POL,C616,0,4586.216,4586.216
LBR,C430,POL,C616,0,5876.967,5876.967
COL,C170,POL,C616,0,10020.88,10020.88
JPN,C392,POL,C616,0,8590.702,8590.702
AZE,C031,POL,C616,0,2559.243,2559.243
ZAR,,POL,C616,0,6317.012,6317.012
GAB,C266,POL,C616,0,5873.185,5873.185
MKD,C807,POL,C616,0,1141.357,1141.357
TZA,C834,POL,C616,0,6803.896,6650.987
HKG,C344,POL,C616,0,8283.614,8283.614
FJI,C242,POL,C616,0,15755.77,15755.77
PER,C604,POL,C616,0,11625.44,11625.44
PAN,C591,POL,C616,0,9935.298,9935.298
SLV,C222,POL,C616,0,10133.43,10133.43
URY,C858,POL,C616,0,12236.49,12236.49
VUT,C548,POL,C616,0,15251.37,15251.37
NGA,C566,POL,C616,0,5344.317,4955.104
SEN,C686,POL,C616,0,5389.152,5389.152
SVK,C703,POL,C616,1,530.0169,530.0169
AND,C020,POL,C616,0,1817.341,1817.341
LVA,C428,POL,C616,0,559.8441,559.8441
LAO,C418,POL,C616,0,7880.109,7880.109
BOL,C068,POL,C616,0,11405.5,11435.78
FSM,C583,POL,C616,0,12304.46,12304.46
KWT,C414,POL,C616,0,3378.624,3378.624
GRL,C304,POL,C616,0,4199.254,4199.254
ANT,C530,POL,C616,0,8950.582,8950.582
PCN,C612,POL,C616,0,16152.38,16152.38
CHE,C756,POL,C616,0,1139.992,1139.992
BGD,C050,POL,C616,0,6564.271,6564.271
GUF,C254,POL,C616,0,8452.099,8452.099
NIU,C570,POL,C616,0,16214.86,16214.86
EST,C233,POL,C616,0,831.0393,831.0393
ARE,C784,POL,C616,0,4181.628,4181.628
LBN,C422,POL,C616,0,2351.56,2351.56
ZAF,C710,POL,C616,0,9595.309,8707.608
MDA,C498,POL,C616,0,811.762,811.762
LCA,C662,POL,C616,0,8244.701,8244.701
MEX,C484,POL,C616,0,10191.03,10191.03
NAM,C516,POL,C616,0,8335.684,8335.684
MTQ,C474,POL,C616,0,8201.146,8201.146
HRV,C191,POL,C616,0,805.9365,805.9365
VCT,C670,POL,C616,0,8332.354,8332.354
WSM,C882,POL,C616,0,15027.53,15027.53
TGO,C768,POL,C616,0,5435.845,5435.845
PRT,C620,POL,C616,0,2760.441,2760.441
NZL,C554,POL,C616,0,17914.16,17914.16
TON,C776,POL,C616,0,16300.91,16300.91
IRQ,C368,POL,C616,0,2820.019,2820.019
GIN,C324,POL,C616,0,5795.103,5795.103
REU,C638,POL,C616,0,8797.882,8797.882
TWN,C158,POL,C616,0,8511.81,8511.81
BRN,C096,POL,C616,0,9852.365,9852.365
POL,C616,POL,C616,0,210.3233,210.3233
CAF,C140,POL,C616,0,5332.061,5332.061
AFG,C004,POL,C616,0,4267.977,4267.977
MLI,C466,POL,C616,0,5108.826,5108.826
GBR,C826,POL,C616,0,1451.644,1451.644
QAT,C634,POL,C616,0,3949.932,3949.932
SVN,C705,POL,C616,0,834.402,834.402
CUB,C192,POL,C616,0,8864.201,8864.201
SLB,C090,POL,C616,0,14005.35,14005.35
SWE,C752,POL,C616,0,809.0182,809.0182
AIA,C660,POL,C616,0,8025.102,8025.102
BWA,C072,POL,C616,0,8583.423,8583.423
UZB,C860,POL,C616,0,3794.505,3794.505
GIB,C292,POL,C616,0,2736.609,2736.609
CRI,C188,POL,C616,0,10142.28,10142.28
KEN,C404,POL,C616,0,6140.458,6140.458
EGY,C818,POL,C616,0,2609.876,2609.876
MLT,C470,POL,C616,0,1889.904,1889.904
ALB,C008,POL,C616,0,1218.313,1218.313
BFA,C854,POL,C616,0,4883.896,4883.896
CYM,C136,POL,C616,0,9137.809,9137.809
ESP,C724,POL,C616,0,2293.005,2293.005
PHL,C608,POL,C616,0,9397.381,9397.381
ITA,C380,POL,C616,0,1319.479,1319.479
BEL,C056,POL,C616,0,1160.644,1160.644
ZWE,C716,POL,C616,0,7860.77,7860.77
TUV,C798,POL,C616,0,14777.24,14777.24
FRA,C250,POL,C616,0,1368.178,1368.178
SYR,C760,POL,C616,0,2420.977,2420.977
BGR,C100,POL,C616,0,1080.42,1080.42
KIR,C296,POL,C616,0,13519.57,13519.57
ECU,C218,POL,C616,0,10683.03,10683.03
PRK,C408,POL,C616,0,7557.42,7557.42
